mi.mitnumber,mi.modification,mi.number,valid_date,result_docnum,result_text,mi.mitype,mi.mititle,verification_year,org_title,applicability,vri_id,verification_date,_version_
76239-19,СОКОЛ-М1,MSL2210000934,2024-12-25T00:00:00Z,С-ВАМ/26-12-2022/211148559,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-211148559,2022-12-26T00:00:00Z,1774961945133187082
76239-19,СОКОЛ-М1,MSL2210000968,2024-12-25T00:00:00Z,С-ВАМ/26-12-2022/211148560,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-211148560,2022-12-26T00:00:00Z,1774961945134235648
76239-19,СОКОЛ-М1,MSL2211001032,2024-12-25T00:00:00Z,С-ВАМ/26-12-2022/211148561,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-211148561,2022-12-26T00:00:00Z,1774961945134235653
76239-19,СОКОЛ-М1,MSL2211001036,2024-12-25T00:00:00Z,С-ВАМ/26-12-2022/211148562,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-211148562,2022-12-26T00:00:00Z,1774961945134235657
76239-19,СОКОЛ-М1,MSL2211001033,2024-12-25T00:00:00Z,С-ВАМ/26-12-2022/211148563,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-211148563,2022-12-26T00:00:00Z,1774961945135284227
76239-19,СОКОЛ-М1,MSL2211001004,2024-12-25T00:00:00Z,С-ВАМ/26-12-2022/211148564,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-211148564,2022-12-26T00:00:00Z,1774961945135284231
76239-19,СОКОЛ-М1,MSL2211001016,2024-12-25T00:00:00Z,С-ВАМ/26-12-2022/211148565,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-211148565,2022-12-26T00:00:00Z,1774961945136332802
76239-19,СОКОЛ-М1,MSL2210001014,2024-12-25T00:00:00Z,С-ВАМ/26-12-2022/211148566,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-211148566,2022-12-26T00:00:00Z,1774961945136332807
76239-19,СОКОЛ-М1,MSL2211000982,2024-12-25T00:00:00Z,С-ВАМ/26-12-2022/211148567,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-211148567,2022-12-26T00:00:00Z,1774961945136332814
76239-19,СОКОЛ-М1,MSL2210000990,2024-12-08T00:00:00Z,С-ВАМ/09-12-2022/206901319,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-206901319,2022-12-09T00:00:00Z,1774959642951024644
76239-19,СОКОЛ-М1,MSL2212001101,2024-12-08T00:00:00Z,С-ВАМ/09-12-2022/206902315,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-206902315,2022-12-09T00:00:00Z,1774959642967801856
76239-19,СОКОЛ-М1,MSL2211000955,2024-12-08T00:00:00Z,С-ВАМ/09-12-2022/206902316,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-206902316,2022-12-09T00:00:00Z,1774959642967801857
76239-19,СОКОЛ-М1,MSL2211000958,2024-12-08T00:00:00Z,С-ВАМ/09-12-2022/206902317,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-206902317,2022-12-09T00:00:00Z,1774959642967801858
76239-19,СОКОЛ-М1,MSL2211001023,2024-12-08T00:00:00Z,С-ВАМ/09-12-2022/206902319,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-206902319,2022-12-09T00:00:00Z,1774959642967801859
76239-19,СОКОЛ-М1,MSL2210000950,2024-12-08T00:00:00Z,С-ВАМ/09-12-2022/206902320,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-206902320,2022-12-09T00:00:00Z,1774959642967801860
76239-19,СОКОЛ-М1,MSL2210000949,2024-12-08T00:00:00Z,С-ВАМ/09-12-2022/206902321,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-206902321,2022-12-09T00:00:00Z,1774959642967801861
76239-19,СОКОЛ-М1,MSL2210001031,2024-12-08T00:00:00Z,С-ВАМ/09-12-2022/206902322,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-206902322,2022-12-09T00:00:00Z,1774959642967801862
76239-19,СОКОЛ-М1,MSL2210000999,2024-12-08T00:00:00Z,С-ВАМ/09-12-2022/206902323,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-206902323,2022-12-09T00:00:00Z,1774959642967801863
76239-19,СОКОЛ-М1,MSL2210001008,2024-12-08T00:00:00Z,С-ВАМ/09-12-2022/206902325,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-206902325,2022-12-09T00:00:00Z,1774959642967801864
76239-19,СОКОЛ-М1,MSL2210001012,2024-11-27T00:00:00Z,С-ВАМ/28-11-2022/204216588,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-204216588,2022-11-28T00:00:00Z,1774959435714658312
76239-19,СОКОЛ-М1,MSL2211001009,2024-11-27T00:00:00Z,С-ВАМ/28-11-2022/204218407,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-204218407,2022-11-28T00:00:00Z,1774959435775475716
76239-19,СОКОЛ-М1,MSL2211001037,2024-11-27T00:00:00Z,С-ВАМ/28-11-2022/204218565,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-204218565,2022-11-28T00:00:00Z,1774959435776524296
76239-19,СОКОЛ-М1,MSL2210000951,2024-11-27T00:00:00Z,С-ВАМ/28-11-2022/204218736,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-204218736,2022-11-28T00:00:00Z,1774959435778621450
76239-19,СОКОЛ-М1,MSL2210001034,2024-11-27T00:00:00Z,С-ВАМ/28-11-2022/204218833,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-204218833,2022-11-28T00:00:00Z,1774959435780718593
76239-19,СОКОЛ-М1,MSL2211001007,2024-11-27T00:00:00Z,С-ВАМ/28-11-2022/204218941,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-204218941,2022-11-28T00:00:00Z,1774959435781767169
76239-19,СОКОЛ-М1,MSL2210000973,2024-11-27T00:00:00Z,С-ВАМ/28-11-2022/204219033,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-204219033,2022-11-28T00:00:00Z,1774959435782815753
76239-19,СОКОЛ-М1,MSL2211000967,2024-11-27T00:00:00Z,С-ВАМ/28-11-2022/204219038,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-204219038,2022-11-28T00:00:00Z,1774959435782815754
76239-19,СОКОЛ-М1,MSL2210001013,2024-11-27T00:00:00Z,С-ВАМ/28-11-2022/204219487,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-204219487,2022-11-28T00:00:00Z,1774959435783864324
76239-19,СОКОЛ-М1,MSL2211000965,2024-11-27T00:00:00Z,С-ВАМ/28-11-2022/204220874,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-204220874,2022-11-28T00:00:00Z,1774959435859361808
76239-19,СОКОЛ-М1,MSL2210001011,2024-11-10T00:00:00Z,С-ВАМ/11-11-2022/200792273,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-200792273,2022-11-11T00:00:00Z,1774959188943831049
76239-19,СОКОЛ-М1,MSL2210001019,2024-11-10T00:00:00Z,С-ВАМ/11-11-2022/200792274,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-200792274,2022-11-11T00:00:00Z,1774959188944879616
76239-19,СОКОЛ-М1,MSL2210001018,2024-11-10T00:00:00Z,С-ВАМ/11-11-2022/200792275,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-200792275,2022-11-11T00:00:00Z,1774959188944879617
76239-19,СОКОЛ-М1,MSL2210000978,2024-11-10T00:00:00Z,С-ВАМ/11-11-2022/200792276,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-200792276,2022-11-11T00:00:00Z,1774959188944879618
76239-19,СОКОЛ-М1,MSL2210000995,2024-11-10T00:00:00Z,С-ВАМ/11-11-2022/200792277,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-200792277,2022-11-11T00:00:00Z,1774959188944879619
76239-19,СОКОЛ-М1,MSL2210000994,2024-11-10T00:00:00Z,С-ВАМ/11-11-2022/200792278,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-200792278,2022-11-11T00:00:00Z,1774959188945928192
76239-19,СОКОЛ-М1,MSL2210000988,2024-11-10T00:00:00Z,С-ВАМ/11-11-2022/200792279,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-200792279,2022-11-11T00:00:00Z,1774959188945928193
76239-19,СОКОЛ-М1,MSL2210000976,2024-11-10T00:00:00Z,С-ВАМ/11-11-2022/200792280,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-200792280,2022-11-11T00:00:00Z,1774959188945928194
76239-19,СОКОЛ-М1,MSL2210000972,2024-11-10T00:00:00Z,С-ВАМ/11-11-2022/200792281,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-200792281,2022-11-11T00:00:00Z,1774959188945928195
76239-19,СОКОЛ-М1,MSL2209000843,2024-10-25T00:00:00Z,С-ВАМ/26-10-2022/197295706,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-204797112,2022-10-26T00:00:00Z,1774959479182327812
76239-19,СОКОЛ-М1,MSL2210000931,2024-10-25T00:00:00Z,С-ВАМ/26-10-2022/197295691,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-197295691,2022-10-26T00:00:00Z,1774964890920812549
76239-19,СОКОЛ-М1,MSL2210000975,2024-10-25T00:00:00Z,С-ВАМ/26-10-2022/197295692,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-197295692,2022-10-26T00:00:00Z,1774964894268915721
76239-19,СОКОЛ-М1,MSL2210000997,2024-10-25T00:00:00Z,С-ВАМ/26-10-2022/197295693,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-197295693,2022-10-26T00:00:00Z,1774964894268915722
76239-19,СОКОЛ-М1,MSL2210000979,2024-10-25T00:00:00Z,С-ВАМ/26-10-2022/197295694,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-197295694,2022-10-26T00:00:00Z,1774964894268915723
76239-19,СОКОЛ-М1,MSL2210000993,2024-10-25T00:00:00Z,С-ВАМ/26-10-2022/197295695,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-197295695,2022-10-26T00:00:00Z,1774964894268915724
76239-19,СОКОЛ-М1,MSL2210000996,2024-10-25T00:00:00Z,С-ВАМ/26-10-2022/197295696,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-197295696,2022-10-26T00:00:00Z,1774964894268915725
76239-19,СОКОЛ-М1,MSL2210000974,2024-10-25T00:00:00Z,С-ВАМ/26-10-2022/197295697,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-197295697,2022-10-26T00:00:00Z,1774964894268915726
76239-19,СОКОЛ-М1,MSL2210000970,2024-10-25T00:00:00Z,С-ВАМ/26-10-2022/197295700,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-197295700,2022-10-26T00:00:00Z,1774964894268915727
76239-19,СОКОЛ-М1,MSL2210000964,2024-10-25T00:00:00Z,С-ВАМ/26-10-2022/197295701,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-197295701,2022-10-26T00:00:00Z,1774964894268915728
76239-19,СОКОЛ-М1,MSL2210000991,2024-10-25T00:00:00Z,С-ВАМ/26-10-2022/197295702,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-197295702,2022-10-26T00:00:00Z,1774964894268915729
76239-19,СОКОЛ-М1,MSL2210000992,2024-10-25T00:00:00Z,С-ВАМ/26-10-2022/197295703,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-197295703,2022-10-26T00:00:00Z,1774964894269964288
76239-19,СОКОЛ-М1,MSL2210000969,2024-10-25T00:00:00Z,С-ВАМ/26-10-2022/197295704,Пригодно,СОКОЛ-М1,Станции автоматические метеорологические,2022,"ФГБУ ""УГМС РЕСПУБЛИКИ ТАТАРСТАН""",True,1-197295704,2022-10-26T00:00:00Z,1774964894269964291
